NO	Lat	Location	Lon	Pl
3593	22.7236	高雄地區	120.3586	11.84
3594	22.67154	高雄地區	120.3038	11.99
3595	22.70592	高雄地區	120.3477	12.12
3596	22.62543	高雄地區	120.3619	12.13
3597	22.68411	高雄地區	120.3163	12.14
3598	22.69249	高雄地區	120.2944	12.15
3599	22.72723	高雄地區	120.3602	12.57
3600	22.6873	高雄地區	120.3024	12.59
3601	22.6275	高雄地區	120.3781	12.6
3602	22.7081	高雄地區	120.3534	12.65
3603	22.608	高雄地區	120.3152	12.74
3604	22.6889	高雄地區	120.3027	12.82
3605	22.78504	高雄地區	120.3379	12.83
3606	22.60775	高雄地區	120.3149	13.06
3607	22.751	高雄地區	120.3544	13.1
3608	22.68798	高雄地區	120.3026	13.16
3609	22.74346	高雄地區	120.3621	13.19
3610	22.74896	高雄地區	120.3648	13.21
3611	22.60802	高雄地區	120.3154	13.25
3612	22.89647	高雄地區	120.3005	13.29
3613	22.61929	高雄地區	120.3027	13.31
3614	22.84088	高雄地區	120.3144	13.6
3615	22.76696	高雄地區	120.3468	13.72
3616	22.70173	高雄地區	120.3489	13.94
3617	22.74013	高雄地區	120.3616	13.94
3618	22.6078	高雄地區	120.3151	14.15
3619	22.63082	高雄地區	120.3006	14.32
3620	22.64742	高雄地區	120.3035	14.41
3621	22.61201	高雄地區	120.3056	14.46
3622	22.72876	高雄地區	120.3607	14.54
3623	22.79576	高雄地區	120.3328	15.13
3624	22.71533	高雄地區	120.3597	15.41
3625	22.68581	高雄地區	120.3051	15.58
3626	22.64841	高雄地區	120.3031	15.7
3627	22.62458	高雄地區	120.2842	15.71
3628	22.70631	高雄地區	120.3305	15.75
3629	22.65602	高雄地區	120.3031	15.91
3630	22.68012	高雄地區	120.3067	15.91
3631	22.6371	高雄地區	120.3027	15.99
3632	22.63925	高雄地區	120.3029	16.17
3633	22.7444	高雄地區	120.357	16.31
3634	22.68803	高雄地區	120.3073	16.37
3635	22.75525	高雄地區	120.37	16.39
3636	22.81144	高雄地區	120.3254	16.45
3637	22.63116	高雄地區	120.3016	16.54
3638	22.73033	高雄地區	120.3344	16.57
3639	22.6683	高雄地區	120.3033	16.68
3640	22.78819	高雄地區	120.3365	16.86
3641	22.72001	高雄地區	120.3598	17.04
3642	22.82545	高雄地區	120.3095	17.17
3643	22.63064	高雄地區	120.3109	17.37
3644	22.64648	高雄地區	120.304	17.44
3645	22.71371	高雄地區	120.358	17.53
3646	22.74597	高雄地區	120.3633	17.62
3647	22.55514	高雄地區	120.362	17.85
3648	22.7175	高雄地區	120.3597	17.93
3649	22.64064	高雄地區	120.303	18.67
3650	22.82729	高雄地區	120.3184	18.8
3651	22.89758	高雄地區	120.2998	18.84
3652	22.71648	高雄地區	120.3599	18.99
3653	22.70636	高雄地區	120.3293	19.08
3654	22.72561	高雄地區	120.3589	19.25
3655	22.66548	高雄地區	120.3031	19.33
3656	22.7931	高雄地區	120.3034	19.55
3657	22.68634	高雄地區	120.3066	19.71
3658	22.62227	高雄地區	120.2731	19.87
3659	22.56176	高雄地區	120.3564	19.95
3660	22.72082	高雄地區	120.333	20.17
3661	22.64512	高雄地區	120.3033	20.27
3662	22.62557	高雄地區	120.3011	20.34
3663	22.7213	高雄地區	120.3596	20.38
3664	22.71858	高雄地區	120.3599	20.5
3665	22.62592	高雄地區	120.3519	20.73
3666	22.62381	高雄地區	120.2705	20.84
3667	22.72687	高雄地區	120.3607	20.9
3668	22.70592	高雄地區	120.3473	21.1
3669	22.7061	高雄地區	120.3347	21.13
3670	22.66688	高雄地區	120.3036	21.31
3671	22.62397	高雄地區	120.3726	21.36
3672	22.55437	高雄地區	120.3622	21.53
3673	22.75387	高雄地區	120.3528	21.55
3674	22.65714	高雄地區	120.3033	21.92
3675	22.62568	高雄地區	120.3374	21.92
3676	22.5556	高雄地區	120.3616	22.2
3677	22.73552	高雄地區	120.3611	22.23
3678	22.82259	高雄地區	120.2218	22.27
3679	22.62614	高雄地區	120.3552	22.38
3680	22.62572	高雄地區	120.3614	22.46
3681	22.65863	高雄地區	120.3029	22.89
3682	22.74698	高雄地區	120.3561	23.63
3683	22.5603	高雄地區	120.3576	23.63
3684	22.6223	高雄地區	120.3686	23.97
3685	22.55802	高雄地區	120.3597	24.2
3686	22.73005	高雄地區	120.3608	24.25
3687	22.86058	高雄地區	120.3105	24.26
3688	22.81428	高雄地區	120.3239	24.53
3689	22.76512	高雄地區	120.348	24.96
3690	22.62571	高雄地區	120.339	25.01
3691	22.62767	高雄地區	120.2901	25.05
3692	22.62967	高雄地區	120.3224	25.12
3693	22.89274	高雄地區	120.3023	25.17
3694	22.62527	高雄地區	120.3629	25.19
3695	22.70203	高雄地區	120.3218	25.23
3696	22.89138	高雄地區	120.3028	25.41
3697	22.64353	高雄地區	120.3374	25.86
3698	22.62347	高雄地區	120.3671	26.24
3699	22.63108	高雄地區	120.3022	26.41
3700	22.74754	高雄地區	120.3629	26.55
3701	22.62175	高雄地區	120.2827	26.59
3702	22.83221	高雄地區	120.3158	26.73
3703	22.6285	高雄地區	120.2927	26.79
3704	22.70621	高雄地區	120.3264	26.86
3705	22.72096	高雄地區	120.359	26.86
3706	22.55964	高雄地區	120.3584	27.55
3707	22.62381	高雄地區	120.3663	27.55
3708	22.69313	高雄地區	120.295	27.7
3709	22.73555	高雄地區	120.3611	27.91
3710	22.62492	高雄地區	120.3647	27.97
3711	22.71128	高雄地區	120.3569	28.2
3712	22.70643	高雄地區	120.35	28.33
3713	22.61372	高雄地區	120.3042	28.46
3714	22.75981	高雄地區	120.3821	29.34
3715	22.70597	高雄地區	120.3362	29.47
3716	22.68938	高雄地區	120.3109	29.63
3717	22.62576	高雄地區	120.3865	30
3718	22.62575	高雄地區	120.374	30.35
3719	22.79906	高雄地區	120.3313	30.37
3720	22.69312	高雄地區	120.2947	31.83
3721	22.68369	高雄地區	120.3038	33
3722	22.62403	高雄地區	120.3013	33.46
3723	22.61358	高雄地區	120.3083	34.17
3724	22.82104	高雄地區	120.3203	34.39
3725	22.6245	高雄地區	120.2697	34.48
3726	22.62466	高雄地區	120.3432	35.12
3727	22.61369	高雄地區	120.3081	35.45
3728	22.62564	高雄地區	120.3499	36.65
3729	22.81611	高雄地區	120.323	37.2
3730	22.6603	高雄地區	120.3033	38.1
3731	22.62862	高雄地區	120.3805	39.71
3732	22.70557	高雄地區	120.3422	42.7
3733	22.62727	高雄地區	120.3893	48.76
